,CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
12080,28420,24/01/2022,36,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12081,28420,25/01/2022,46,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12082,28420,26/01/2022,31,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12083,28420,27/01/2022,25,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12084,28420,28/01/2022,41,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12085,28420,29/01/2022,58,Moderate,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12086,28420,30/01/2022,59,Moderate,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
12087,28420,31/01/2022,11,Good,PM2.5,2,Kennewick,WA,Washington,46.1978,-119.1732,240876,1162,America/Los_Angeles
13917,31020,01/01/2022,30,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13918,31020,02/01/2022,12,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13919,31020,03/01/2022,5,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13920,31020,04/01/2022,13,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13921,31020,05/01/2022,22,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13922,31020,06/01/2022,9,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13923,31020,07/01/2022,7,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
13924,31020,08/01/2022,28,Good,PM2.5,1,Longview,WA,Washington,46.1461,-122.963,67958,989,America/Los_Angeles
